"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Middlesex County, NJ"	"34023"	"2018"	"2018"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2018"	"2018"	"Oct., 2018"	"2018/10"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2018"	"2018"	"Nov., 2018"	"2018/11"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2018"	"2018"	"Dec., 2018"	"2018/12"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Jan., 2019"	"2019/01"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Feb., 2019"	"2019/02"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Mar., 2019"	"2019/03"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"May, 2019"	"2019/05"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Jun., 2019"	"2019/06"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Jul., 2019"	"2019/07"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Aug., 2019"	"2019/08"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Sep., 2019"	"2019/09"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Oct., 2019"	"2019/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Nov., 2019"	"2019/11"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	"Dec., 2019"	"2019/12"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Jan., 2018"	"2018/01"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Feb., 2018"	"2018/02"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Mar., 2018"	"2018/03"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Apr., 2018"	"2018/04"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"May, 2018"	"2018/05"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Jun., 2018"	"2018/06"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Jul., 2018"	"2018/07"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Aug., 2018"	"2018/08"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Sep., 2018"	"2018/09"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Oct., 2018"	"2018/10"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Nov., 2018"	"2018/11"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	"Dec., 2018"	"2018/12"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Jan., 2019"	"2019/01"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Feb., 2019"	"2019/02"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Mar., 2019"	"2019/03"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Apr., 2019"	"2019/04"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"May, 2019"	"2019/05"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Jun., 2019"	"2019/06"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Jul., 2019"	"2019/07"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Aug., 2019"	"2019/08"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Sep., 2019"	"2019/09"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Oct., 2019"	"2019/10"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Nov., 2019"	"2019/11"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	"Dec., 2019"	"2019/12"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Jan., 2018"	"2018/01"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Feb., 2018"	"2018/02"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Mar., 2018"	"2018/03"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Apr., 2018"	"2018/04"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"May, 2018"	"2018/05"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Jun., 2018"	"2018/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Aug., 2018"	"2018/08"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Sep., 2018"	"2018/09"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Oct., 2018"	"2018/10"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Nov., 2018"	"2018/11"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2018"	"2018"	"Dec., 2018"	"2018/12"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Jan., 2019"	"2019/01"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Feb., 2019"	"2019/02"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Mar., 2019"	"2019/03"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Apr., 2019"	"2019/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"May, 2019"	"2019/05"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Jun., 2019"	"2019/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Jul., 2019"	"2019/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Aug., 2019"	"2019/08"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Sep., 2019"	"2019/09"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Oct., 2019"	"2019/10"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Nov., 2019"	"2019/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Morris County, NJ"	"34027"	"2019"	"2019"	"Dec., 2019"	"2019/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Jan., 2018"	"2018/01"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Feb., 2018"	"2018/02"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Mar., 2018"	"2018/03"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Apr., 2018"	"2018/04"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"May, 2018"	"2018/05"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Jun., 2018"	"2018/06"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Jul., 2018"	"2018/07"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Aug., 2018"	"2018/08"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Sep., 2018"	"2018/09"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Oct., 2018"	"2018/10"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Nov., 2018"	"2018/11"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2018"	"2018"	"Dec., 2018"	"2018/12"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Jan., 2019"	"2019/01"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Feb., 2019"	"2019/02"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Mar., 2019"	"2019/03"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Apr., 2019"	"2019/04"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"May, 2019"	"2019/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Jun., 2019"	"2019/06"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Jul., 2019"	"2019/07"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Aug., 2019"	"2019/08"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Sep., 2019"	"2019/09"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Oct., 2019"	"2019/10"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Nov., 2019"	"2019/11"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2019"	"2019"	"Dec., 2019"	"2019/12"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Jan., 2018"	"2018/01"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Mar., 2018"	"2018/03"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Apr., 2018"	"2018/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Jun., 2018"	"2018/06"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Aug., 2018"	"2018/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Nov., 2018"	"2018/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2018"	"2018"	"Dec., 2018"	"2018/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Jan., 2019"	"2019/01"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Feb., 2019"	"2019/02"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Mar., 2019"	"2019/03"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Apr., 2019"	"2019/04"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"May, 2019"	"2019/05"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Jun., 2019"	"2019/06"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Jul., 2019"	"2019/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Sep., 2019"	"2019/09"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Oct., 2019"	"2019/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Nov., 2019"	"2019/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Passaic County, NJ"	"34031"	"2019"	"2019"	"Dec., 2019"	"2019/12"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Jan., 2018"	"2018/01"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Feb., 2018"	"2018/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Mar., 2018"	"2018/03"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Apr., 2018"	"2018/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"May, 2018"	"2018/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Jun., 2018"	"2018/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Aug., 2018"	"2018/08"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Sep., 2018"	"2018/09"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Nov., 2018"	"2018/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2018"	"2018"	"Dec., 2018"	"2018/12"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Jan., 2019"	"2019/01"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Feb., 2019"	"2019/02"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Mar., 2019"	"2019/03"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Apr., 2019"	"2019/04"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"May, 2019"	"2019/05"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Jun., 2019"	"2019/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Aug., 2019"	"2019/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Sep., 2019"	"2019/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Oct., 2019"	"2019/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Nov., 2019"	"2019/11"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Somerset County, NJ"	"34035"	"2019"	"2019"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2018"	"2018"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2018"	"2018"	"Sep., 2018"	"2018/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2019"	"2019"	"May, 2019"	"2019/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Sussex County, NJ"	"34037"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Jan., 2018"	"2018/01"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Feb., 2018"	"2018/02"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Mar., 2018"	"2018/03"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Apr., 2018"	"2018/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"May, 2018"	"2018/05"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Jun., 2018"	"2018/06"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Aug., 2018"	"2018/08"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Sep., 2018"	"2018/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Oct., 2018"	"2018/10"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Nov., 2018"	"2018/11"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Feb., 2019"	"2019/02"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"May, 2019"	"2019/05"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Jun., 2019"	"2019/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Jul., 2019"	"2019/07"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Aug., 2019"	"2019/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Sep., 2019"	"2019/09"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Oct., 2019"	"2019/10"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Nov., 2019"	"2019/11"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Union County, NJ"	"34039"	"2019"	"2019"	"Dec., 2019"	"2019/12"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Warren County, NJ"	"34041"	"2018"	"2018"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Jan., 2018"	"2018/01"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Feb., 2018"	"2018/02"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Mar., 2018"	"2018/03"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Apr., 2018"	"2018/04"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"May, 2018"	"2018/05"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Jun., 2018"	"2018/06"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Jul., 2018"	"2018/07"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Aug., 2018"	"2018/08"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Sep., 2018"	"2018/09"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Oct., 2018"	"2018/10"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Nov., 2018"	"2018/11"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	"Dec., 2018"	"2018/12"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Jan., 2019"	"2019/01"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Feb., 2019"	"2019/02"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Mar., 2019"	"2019/03"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Apr., 2019"	"2019/04"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"May, 2019"	"2019/05"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Jun., 2019"	"2019/06"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Jul., 2019"	"2019/07"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	"Aug., 2019"	"2019/08"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
